"","Var1","Var2","E"
"139",0.967336683417086,-2.5,0.315451500891824
"140",0.992462311557789,-2.5,0.317384850205234
"141",1.01758793969849,-2.5,0.338395883985931
"142",1.0427135678392,-2.5,0.298885841066614
"143",1.0678391959799,-2.5,0.299630703723317
"144",1.0929648241206,-2.5,0.294915547309346
"145",1.11809045226131,-2.5,0.323379073929553
"146",1.14321608040201,-2.5,0.301165752380697
"147",1.16834170854271,-2.5,0.270261804496184
"148",1.19346733668342,-2.5,0.268581907667293
"149",1.21859296482412,-2.5,0.235446043265432
"150",1.24371859296482,-2.5,0.245067422367739
"151",1.26884422110553,-2.5,0.257154420821791
"152",1.29396984924623,-2.5,0.241834546886386
"153",1.31909547738693,-2.5,0.20953283711295
"154",1.34422110552764,-2.5,0.221324231597328
"155",1.36934673366834,-2.5,0.274328008228843
"156",1.39447236180905,-2.5,0.258238149310849
"157",1.41959798994975,-2.5,0.277032892731686
"158",1.44472361809045,-2.5,0.210815305813866
"159",1.46984924623116,-2.5,0.228567534400213
"160",1.49497487437186,-2.5,0.269132765056289
"161",1.52010050251256,-2.5,0.24434139930508
"162",1.54522613065327,-2.5,0.279999643021498
"163",1.57035175879397,-2.5,0.257814018417824
"164",1.59547738693467,-2.5,0.292628118770045
"165",1.62060301507538,-2.5,0.330928425466219
"166",1.64572864321608,-2.5,0.308124566486886
"167",1.67085427135678,-2.5,0.308858084247958
"168",1.69597989949749,-2.5,0.320946562353245
"169",1.72110552763819,-2.5,0.315679440790623
"170",1.74623115577889,-2.5,0.364813386322991
"171",1.7713567839196,-2.5,0.397020372986401
"172",1.7964824120603,-2.5,0.390681665137259
"173",1.82160804020101,-2.5,0.456813243587625
"174",1.84673366834171,-2.5,0.435331837915524
"175",1.87185929648241,-2.5,0.450766371337711
"176",1.89698492462312,-2.5,0.491269585799256
"177",1.92211055276382,-2.5,0.483360614595813
"178",1.94723618090452,-2.5,0.504174624137159
"179",1.97236180904523,-2.5,0.535462660909028
"180",1.99748743718593,-2.5,0.507216279327475
"181",2.02261306532663,-2.5,0.623291691024094
"182",2.04773869346734,-2.5,0.57574094176524
"183",2.07286432160804,-2.5,0.542860964589391
"184",2.09798994974874,-2.5,0.690982317363152
"185",2.12311557788945,-2.5,0.67872312052685
"186",2.14824120603015,-2.5,0.690899719058219
"187",2.17336683417085,-2.5,0.653940385046059
"188",2.19849246231156,-2.5,0.802741457868866
"189",2.22361809045226,-2.5,0.767282266847444
"190",2.24874371859296,-2.5,0.706924415467125
"191",2.27386934673367,-2.5,0.7439988358983
"192",2.29899497487437,-2.5,0.780821780758215
"193",2.32412060301508,-2.5,0.703721274367194
"194",2.34924623115578,-2.5,0.727337520496591
"195",2.37437185929648,-2.5,0.715944864076075
"196",2.39949748743719,-2.5,0.817754632068062
"197",2.42462311557789,-2.5,0.713734352082035
"198",2.44974874371859,-2.5,0.724299126615901
"199",2.4748743718593,-2.5,0.70889488449595
"200",2.5,-2.5,0.798755263435946
"201",-2.5,-2.4748743718593,0.560146809684
"202",-2.4748743718593,-2.4748743718593,0.520720496673049
"203",-2.44974874371859,-2.4748743718593,0.498724383934505
"204",-2.42462311557789,-2.4748743718593,0.539782887203258
"205",-2.39949748743719,-2.4748743718593,0.544106097449235
"206",-2.37437185929648,-2.4748743718593,0.520945170408271
"207",-2.34924623115578,-2.4748743718593,0.52258417557161
"208",-2.32412060301508,-2.4748743718593,0.439564886022438
"209",-2.29899497487437,-2.4748743718593,0.527639044469861
"210",-2.27386934673367,-2.4748743718593,0.551120815790625
"211",-2.24874371859296,-2.4748743718593,0.497117253432239
"212",-2.22361809045226,-2.4748743718593,0.549204807871107
"213",-2.19849246231156,-2.4748743718593,0.568291921694194
"214",-2.17336683417085,-2.4748743718593,0.46266867287499
"215",-2.14824120603015,-2.4748743718593,0.509265892808836
"216",-2.12311557788945,-2.4748743718593,0.508922587663166
"217",-2.09798994974874,-2.4748743718593,0.529805237675917
"218",-2.07286432160804,-2.4748743718593,0.429439253618948
"219",-2.04773869346734,-2.4748743718593,0.470015113938653
"220",-2.02261306532663,-2.4748743718593,0.514682964717736
"221",-1.99748743718593,-2.4748743718593,0.427006083618949
"222",-1.97236180904523,-2.4748743718593,0.410610422026872
"223",-1.94723618090452,-2.4748743718593,0.382429322375466
"224",-1.92211055276382,-2.4748743718593,0.378543589419164
"225",-1.89698492462312,-2.4748743718593,0.350096743572851
"226",-1.87185929648241,-2.4748743718593,0.384458887040844
"227",-1.84673366834171,-2.4748743718593,0.358567358320378
"228",-1.82160804020101,-2.4748743718593,0.390050954834102
"229",-1.7964824120603,-2.4748743718593,0.329405324117239
"230",-1.7713567839196,-2.4748743718593,0.335788639394455
"231",-1.74623115577889,-2.4748743718593,0.333183292110872
"232",-1.72110552763819,-2.4748743718593,0.375325586511864
"233",-1.69597989949749,-2.4748743718593,0.359945360498962
"234",-1.67085427135678,-2.4748743718593,0.329113117711108
"235",-1.64572864321608,-2.4748743718593,0.294803158592558
"236",-1.62060301507538,-2.4748743718593,0.337402691762896
"237",-1.59547738693467,-2.4748743718593,0.291284846575984
"238",-1.57035175879397,-2.4748743718593,0.326670207560048
"239",-1.54522613065327,-2.4748743718593,0.251032198883334
"240",-1.52010050251256,-2.4748743718593,0.297828920139618
"241",-1.49497487437186,-2.4748743718593,0.319365207912051
"242",-1.46984924623116,-2.4748743718593,0.327012762344459
"243",-1.44472361809045,-2.4748743718593,0.26077165838911
"244",-1.41959798994975,-2.4748743718593,0.293608215967865
"245",-1.39447236180905,-2.4748743718593,0.254132993780314
"246",-1.36934673366834,-2.4748743718593,0.357680083511967
"247",-1.34422110552764,-2.4748743718593,0.340193526986499
"248",-1.31909547738693,-2.4748743718593,0.29994090717171
"249",-1.29396984924623,-2.4748743718593,0.323849969333561
"250",-1.26884422110553,-2.4748743718593,0.283762179353605
"251",-1.24371859296482,-2.4748743718593,0.328387268536662
"252",-1.21859296482412,-2.4748743718593,0.292225004188455
"253",-1.19346733668342,-2.4748743718593,0.273369364049281
"254",-1.16834170854271,-2.4748743718593,0.327213824143928
"255",-1.14321608040201,-2.4748743718593,0.352733144530205
"256",-1.11809045226131,-2.4748743718593,0.354900584618012
"257",-1.0929648241206,-2.4748743718593,0.296953254646237
"258",-1.0678391959799,-2.4748743718593,0.304840815885847
"259",-1.0427135678392,-2.4748743718593,0.323526317238959
"260",-1.01758793969849,-2.4748743718593,0.305783552208306
"261",-0.992462311557789,-2.4748743718593,0.310335603604455
"262",-0.967336683417085,-2.4748743718593,0.301040247525205
"263",-0.942211055276382,-2.4748743718593,0.320441464723479
"264",-0.917085427135678,-2.4748743718593,0.279032135214524
"265",-0.891959798994975,-2.4748743718593,0.295908521510317
"266",-0.866834170854271,-2.4748743718593,0.339133772991138
"267",-0.841708542713568,-2.4748743718593,0.369292074516416
"268",-0.816582914572864,-2.4748743718593,0.344548629365839
"269",-0.791457286432161,-2.4748743718593,0.3581681556624
"270",-0.766331658291457,-2.4748743718593,0.350274056115221
"271",-0.741206030150754,-2.4748743718593,0.321683074106627
"272",-0.71608040201005,-2.4748743718593,0.349161883103599
"273",-0.690954773869347,-2.4748743718593,0.332873459281012
"274",-0.665829145728643,-2.4748743718593,0.374148020539358
"275",-0.64070351758794,-2.4748743718593,0.322215880737189
"276",-0.615577889447236,-2.4748743718593,0.342211936043681
"277",-0.590452261306533,-2.4748743718593,0.338869619294293
"278",-0.565326633165829,-2.4748743718593,0.343768981957497
"279",-0.540201005025126,-2.4748743718593,0.351027205320748
"280",-0.515075376884422,-2.4748743718593,0.324098531918804
"281",-0.489949748743718,-2.4748743718593,0.325229659649253
"282",-0.464824120603015,-2.4748743718593,0.375329104254614
"283",-0.439698492462311,-2.4748743718593,0.384268774564704
"284",-0.414572864321608,-2.4748743718593,0.346889704725453
"285",-0.389447236180904,-2.4748743718593,0.386472237915201
"286",-0.364321608040201,-2.4748743718593,0.408401450895071
"287",-0.339195979899497,-2.4748743718593,0.413827808852371
"288",-0.314070351758794,-2.4748743718593,0.376186096404459
"289",-0.28894472361809,-2.4748743718593,0.421243019251466
"290",-0.263819095477387,-2.4748743718593,0.370939544753311
"291",-0.238693467336683,-2.4748743718593,0.399501156190954
"292",-0.21356783919598,-2.4748743718593,0.354411614356932
"293",-0.188442211055276,-2.4748743718593,0.396030782885464
"294",-0.163316582914573,-2.4748743718593,0.447755218036557
"295",-0.138190954773869,-2.4748743718593,0.469855512403758
"296",-0.113065326633166,-2.4748743718593,0.401709828697001
"297",-0.0879396984924621,-2.4748743718593,0.375044812318683
"298",-0.0628140703517586,-2.4748743718593,0.375714074830885
"299",-0.0376884422110551,-2.4748743718593,0.39154546434663
"300",-0.0125628140703515,-2.4748743718593,0.41216285407638
"301",0.012562814070352,-2.4748743718593,0.486417293182194
"302",0.0376884422110555,-2.4748743718593,0.353702731639985
"303",0.062814070351759,-2.4748743718593,0.402027237524466
"304",0.0879396984924625,-2.4748743718593,0.429313140190374
"305",0.113065326633166,-2.4748743718593,0.381461202132796
"306",0.13819095477387,-2.4748743718593,0.39670558015578
"307",0.163316582914573,-2.4748743718593,0.386601390929948
"308",0.188442211055277,-2.4748743718593,0.367957509502792
"309",0.21356783919598,-2.4748743718593,0.377354853617763
"310",0.238693467336684,-2.4748743718593,0.355108373169049
"311",0.263819095477387,-2.4748743718593,0.394721171189706
"312",0.288944723618091,-2.4748743718593,0.42373341202409
"313",0.314070351758794,-2.4748743718593,0.371702422752348
"314",0.339195979899498,-2.4748743718593,0.427013136058005
"315",0.364321608040201,-2.4748743718593,0.361086534436727
"316",0.389447236180905,-2.4748743718593,0.382901375191167
"317",0.414572864321608,-2.4748743718593,0.403451225946258
"318",0.439698492462312,-2.4748743718593,0.348534626125264
"319",0.464824120603015,-2.4748743718593,0.331452052001813
"320",0.489949748743719,-2.4748743718593,0.385267420868683
"321",0.515075376884422,-2.4748743718593,0.384022649145868
"322",0.540201005025126,-2.4748743718593,0.343991046323794
"323",0.565326633165829,-2.4748743718593,0.387066034886407
"324",0.590452261306533,-2.4748743718593,0.383970562187666
"325",0.615577889447236,-2.4748743718593,0.3729893644428
"326",0.64070351758794,-2.4748743718593,0.34658438116102
"327",0.665829145728643,-2.4748743718593,0.413626937740059
"328",0.690954773869347,-2.4748743718593,0.352734456978284
"329",0.71608040201005,-2.4748743718593,0.345162943786481
"330",0.741206030150754,-2.4748743718593,0.408235102604204
"331",0.766331658291457,-2.4748743718593,0.35760576335885
"332",0.791457286432161,-2.4748743718593,0.330558668064816
"333",0.816582914572864,-2.4748743718593,0.338501892141587
"334",0.841708542713568,-2.4748743718593,0.337991950293989
"335",0.866834170854272,-2.4748743718593,0.316446212392799
"336",0.891959798994975,-2.4748743718593,0.318235738630502
"337",0.917085427135679,-2.4748743718593,0.389865217596754
"338",0.942211055276382,-2.4748743718593,0.343025280743627
"339",0.967336683417086,-2.4748743718593,0.305071965994264
"340",0.992462311557789,-2.4748743718593,0.319623641136146
"341",1.01758793969849,-2.4748743718593,0.300518006538774
"342",1.0427135678392,-2.4748743718593,0.319451774127276
"343",1.0678391959799,-2.4748743718593,0.273163055046703
"344",1.0929648241206,-2.4748743718593,0.255580262652363
"345",1.11809045226131,-2.4748743718593,0.260058201356093
"346",1.14321608040201,-2.4748743718593,0.287533515045007
"347",1.16834170854271,-2.4748743718593,0.285332656012756
"348",1.19346733668342,-2.4748743718593,0.264634291540083
"349",1.21859296482412,-2.4748743718593,0.268111909809765
"350",1.24371859296482,-2.4748743718593,0.217747749615817
"351",1.26884422110553,-2.4748743718593,0.226880497483133
"352",1.29396984924623,-2.4748743718593,0.257388747446045
"353",1.31909547738693,-2.4748743718593,0.250813951540433
"354",1.34422110552764,-2.4748743718593,0.199534605795917
"355",1.36934673366834,-2.4748743718593,0.222598712084353
"356",1.39447236180905,-2.4748743718593,0.243754949795019
"357",1.41959798994975,-2.4748743718593,0.206778935770835
"358",1.44472361809045,-2.4748743718593,0.202724776213745
"359",1.46984924623116,-2.4748743718593,0.253078811906445
"360",1.49497487437186,-2.4748743718593,0.230259470316884
"361",1.52010050251256,-2.4748743718593,0.277224515363764
"362",1.54522613065327,-2.4748743718593,0.244796522183965
"363",1.57035175879397,-2.4748743718593,0.238660408810076
"364",1.59547738693467,-2.4748743718593,0.289901823926704
"365",1.62060301507538,-2.4748743718593,0.290823131813867
"366",1.64572864321608,-2.4748743718593,0.298413781206252
"367",1.67085427135678,-2.4748743718593,0.363742930762762
"368",1.69597989949749,-2.4748743718593,0.287731223998815
"369",1.72110552763819,-2.4748743718593,0.292854471474729
"370",1.74623115577889,-2.4748743718593,0.310799768104332
"371",1.7713567839196,-2.4748743718593,0.361545949284772
"372",1.7964824120603,-2.4748743718593,0.386245128894384
"373",1.82160804020101,-2.4748743718593,0.368645895210968
"374",1.84673366834171,-2.4748743718593,0.471044317721861
"375",1.87185929648241,-2.4748743718593,0.437569369108104
"376",1.89698492462312,-2.4748743718593,0.438306669985111
"377",1.92211055276382,-2.4748743718593,0.416363047089124
"378",1.94723618090452,-2.4748743718593,0.489353471719711
"379",1.97236180904523,-2.4748743718593,0.538238149457257
"380",1.99748743718593,-2.4748743718593,0.527735007587015
"381",2.02261306532663,-2.4748743718593,0.563772892485212
"382",2.04773869346734,-2.4748743718593,0.645773790188487
"383",2.07286432160804,-2.4748743718593,0.549212191866211
"384",2.09798994974874,-2.4748743718593,0.560481307274561
"385",2.12311557788945,-2.4748743718593,0.697390691462211
"386",2.14824120603015,-2.4748743718593,0.674707517637499
"387",2.17336683417085,-2.4748743718593,0.742984216666763
"388",2.19849246231156,-2.4748743718593,0.718553812372365
"389",2.22361809045226,-2.4748743718593,0.6224918475118
"390",2.24874371859296,-2.4748743718593,0.649155932061308
"391",2.27386934673367,-2.4748743718593,0.706394850282023
"392",2.29899497487437,-2.4748743718593,0.726337609498933
"393",2.32412060301508,-2.4748743718593,0.748711856559617
"394",2.34924623115578,-2.4748743718593,0.676010173747337
"395",2.37437185929648,-2.4748743718593,0.813226738685688
"396",2.39949748743719,-2.4748743718593,0.738084045187774
"397",2.42462311557789,-2.4748743718593,0.797435912381571
"398",2.44974874371859,-2.4748743718593,0.700935526514474
"399",2.4748743718593,-2.4748743718593,0.783591174409341
"400",2.5,-2.4748743718593,0.813518488394726
"401",-2.5,-2.44974874371859,0.632647831914129
"402",-2.4748743718593,-2.44974874371859,0.598522788398895
"403",-2.44974874371859,-2.44974874371859,0.621760325121194
"404",-2.42462311557789,-2.44974874371859,0.563943975651239
"405",-2.39949748743719,-2.44974874371859,0.588641457221535
"406",-2.37437185929648,-2.44974874371859,0.586390249846555
"407",-2.34924623115578,-2.44974874371859,0.574245833890138
"408",-2.32412060301508,-2.44974874371859,0.519528216652249
"409",-2.29899497487437,-2.44974874371859,0.469952895567483
"410",-2.27386934673367,-2.44974874371859,0.535956248094901
"411",-2.24874371859296,-2.44974874371859,0.569796429873429
"412",-2.22361809045226,-2.44974874371859,0.538621686011432
"413",-2.19849246231156,-2.44974874371859,0.52941238491624
"414",-2.17336683417085,-2.44974874371859,0.565352498467599
"415",-2.14824120603015,-2.44974874371859,0.466258690728951
"416",-2.12311557788945,-2.44974874371859,0.463341831108093
"417",-2.09798994974874,-2.44974874371859,0.439004148527261
"418",-2.07286432160804,-2.44974874371859,0.439219959064877
"419",-2.04773869346734,-2.44974874371859,0.452213090004443
"420",-2.02261306532663,-2.44974874371859,0.429898621993348
"421",-1.99748743718593,-2.44974874371859,0.416619452636774
"422",-1.97236180904523,-2.44974874371859,0.425255288801156
"423",-1.94723618090452,-2.44974874371859,0.388772017827828
"424",-1.92211055276382,-2.44974874371859,0.344684744667927
"425",-1.89698492462312,-2.44974874371859,0.374375826490952
"426",-1.87185929648241,-2.44974874371859,0.389941868721095
"427",-1.84673366834171,-2.44974874371859,0.362716431582816
"428",-1.82160804020101,-2.44974874371859,0.409489066464188
"429",-1.7964824120603,-2.44974874371859,0.330004244026091
"430",-1.7713567839196,-2.44974874371859,0.319242583817809
"431",-1.74623115577889,-2.44974874371859,0.299089312441309
"432",-1.72110552763819,-2.44974874371859,0.32392849432326
"433",-1.69597989949749,-2.44974874371859,0.343339348670316
"434",-1.67085427135678,-2.44974874371859,0.255411561756067
"435",-1.64572864321608,-2.44974874371859,0.318780271697286
"436",-1.62060301507538,-2.44974874371859,0.317292871188026
"437",-1.59547738693467,-2.44974874371859,0.308874306493829
"438",-1.57035175879397,-2.44974874371859,0.298036689928985
"439",-1.54522613065327,-2.44974874371859,0.289191281378601
"440",-1.52010050251256,-2.44974874371859,0.277936656760837
"441",-1.49497487437186,-2.44974874371859,0.290157026919268
"442",-1.46984924623116,-2.44974874371859,0.259470636844786
"443",-1.44472361809045,-2.44974874371859,0.276366092835315
"444",-1.41959798994975,-2.44974874371859,0.23767264281025
"445",-1.39447236180905,-2.44974874371859,0.275044019142409
"446",-1.36934673366834,-2.44974874371859,0.270573893922004
"447",-1.34422110552764,-2.44974874371859,0.239971407860399
"448",-1.31909547738693,-2.44974874371859,0.283670963716331
"449",-1.29396984924623,-2.44974874371859,0.328661380334358
"450",-1.26884422110553,-2.44974874371859,0.268002557645679
"451",-1.24371859296482,-2.44974874371859,0.303462325855571
"452",-1.21859296482412,-2.44974874371859,0.290389156863312
"453",-1.19346733668342,-2.44974874371859,0.296131670193367
"454",-1.16834170854271,-2.44974874371859,0.307522866129543
"455",-1.14321608040201,-2.44974874371859,0.296450971833325
"456",-1.11809045226131,-2.44974874371859,0.293026109556887
"457",-1.0929648241206,-2.44974874371859,0.28979541564059
"458",-1.0678391959799,-2.44974874371859,0.279341510432413
"459",-1.0427135678392,-2.44974874371859,0.314962003846033
"460",-1.01758793969849,-2.44974874371859,0.287361183715117
"461",-0.992462311557789,-2.44974874371859,0.343237366049377
"462",-0.967336683417085,-2.44974874371859,0.305401359360015
"463",-0.942211055276382,-2.44974874371859,0.284438929000575
"464",-0.917085427135678,-2.44974874371859,0.313991150216861
"465",-0.891959798994975,-2.44974874371859,0.28915979574116
"466",-0.866834170854271,-2.44974874371859,0.317220265089264
"467",-0.841708542713568,-2.44974874371859,0.316286498008039
"468",-0.816582914572864,-2.44974874371859,0.332278084648812
"469",-0.791457286432161,-2.44974874371859,0.304742396659814
"470",-0.766331658291457,-2.44974874371859,0.312947916878632
"471",-0.741206030150754,-2.44974874371859,0.343105069319518
"472",-0.71608040201005,-2.44974874371859,0.333441504951084
"473",-0.690954773869347,-2.44974874371859,0.360341002412251
"474",-0.665829145728643,-2.44974874371859,0.320032514675773
"475",-0.64070351758794,-2.44974874371859,0.305786855298446
"476",-0.615577889447236,-2.44974874371859,0.357791791720993
"477",-0.590452261306533,-2.44974874371859,0.371914776434476
"478",-0.565326633165829,-2.44974874371859,0.314764730955399
"479",-0.540201005025126,-2.44974874371859,0.360378687943585
"480",-0.515075376884422,-2.44974874371859,0.368406534503282
"481",-0.489949748743718,-2.44974874371859,0.400422604045829
"482",-0.464824120603015,-2.44974874371859,0.392134138950944
"483",-0.439698492462311,-2.44974874371859,0.375307014138428
"484",-0.414572864321608,-2.44974874371859,0.384489115985568
"485",-0.389447236180904,-2.44974874371859,0.399579172161935
"486",-0.364321608040201,-2.44974874371859,0.347077935839245
"487",-0.339195979899497,-2.44974874371859,0.354723210470227
"488",-0.314070351758794,-2.44974874371859,0.383691595559092
"489",-0.28894472361809,-2.44974874371859,0.353442233379578
"490",-0.263819095477387,-2.44974874371859,0.400215469154679
"491",-0.238693467336683,-2.44974874371859,0.320488247257897
"492",-0.21356783919598,-2.44974874371859,0.431758949908284
"493",-0.188442211055276,-2.44974874371859,0.372720070580235
"494",-0.163316582914573,-2.44974874371859,0.369458972974767
"495",-0.138190954773869,-2.44974874371859,0.340331866099994
"496",-0.113065326633166,-2.44974874371859,0.428091680081555
"497",-0.0879396984924621,-2.44974874371859,0.389781721785023
"498",-0.0628140703517586,-2.44974874371859,0.364018305965415
"499",-0.0376884422110551,-2.44974874371859,0.3543078165079
"500",-0.0125628140703515,-2.44974874371859,0.401088524045717
"501",0.012562814070352,-2.44974874371859,0.373113673791729
"502",0.0376884422110555,-2.44974874371859,0.39211332029857
"503",0.062814070351759,-2.44974874371859,0.392036624523718
"504",0.0879396984924625,-2.44974874371859,0.317872358865015
"505",0.113065326633166,-2.44974874371859,0.370509743397603
"506",0.13819095477387,-2.44974874371859,0.347549103435396
"507",0.163316582914573,-2.44974874371859,0.374134038065924
"508",0.188442211055277,-2.44974874371859,0.319584864600948
"509",0.21356783919598,-2.44974874371859,0.357997824661366
"510",0.238693467336684,-2.44974874371859,0.335139131575659
"511",0.263819095477387,-2.44974874371859,0.339237545774453
"512",0.288944723618091,-2.44974874371859,0.328792484820303
"513",0.314070351758794,-2.44974874371859,0.330617891840035
"514",0.339195979899498,-2.44974874371859,0.365021250825914
"515",0.364321608040201,-2.44974874371859,0.327762661753333
"516",0.389447236180905,-2.44974874371859,0.348066678639666
"517",0.414572864321608,-2.44974874371859,0.351743043919263
